-------------------------------------------------
Memory Layout Global Parameters:
/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels:
 Mapped to UserSet/Get/Apply Configuration Device[8]
-------------------------------------------------
This device:
;UserSet/GetConfig Parameters:
;;Nb. of Address Bits = 8
;;Nb. of Data Bits = 8
;;Nb. of 8-bits Words  = 186
;;Available Bit Size  = 1488 bits
;;Used Bit Size  = 1488 bits
;Associated UserSet on CHANNEL_DAQ, Index = 1
;;Associated UserSet Error [0] =  Address set for user set config command 'CHANNEL_DAQ' (User Set Index '1') is greater than allowed nb of words in FPGA
;Associated UserGetCmd on CHANNEL_DAQ, Index = 1
;Associated Reset Variable on Direct Parameters = AdcFsmConfLock
;Blocks Transfer Allowed
-------------------------------------------------
Variables Layout:

Order;Check;Start Index;Next Index;Tree Name;Name;Bit Size;Min;Max;MSB First;Active Low;Default;Description;Comment
532;;710;726;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Thresholds/BaselineDAC/HG;HG;16;0;65535;;;32768;High Gain DAC baseline set (16-bits [0-65535]);MSb=726, LSb=710
533;;726;742;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Thresholds/BaselineDAC/LG;LG;16;0;65535;;;32768;Low Gain DAC baseline set (16-bits [0-65535]);MSb=742, LSb=726
534;;742;743;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Thresholds/BaselineDAC/HG_ApplyEn;HG_ApplyEn;1;0;1;;;1;Enable HG baseline DAC set during apply cycle;
535;;743;744;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC3/Thresholds/BaselineDAC/LG_ApplyEn;LG_ApplyEn;1;0;1;;;1;Enable LG baseline DAC set during apply cycle;
536;;744;745;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel0/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
537;;745;746;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel1/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
538;;746;747;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel2/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
539;;747;748;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel3/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
540;;748;749;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel4/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
541;;749;750;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel5/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
542;;750;751;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel6/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
543;;751;752;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel7/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
544;;752;753;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel8/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
545;;753;754;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel9/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
546;;754;755;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel10/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
547;;755;756;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel11/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
548;;756;757;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel12/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
549;;757;758;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel13/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
550;;758;759;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel14/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
551;;759;760;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel15/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
552;;760;761;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel16/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
553;;761;762;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel17/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
554;;762;763;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel18/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
555;;763;764;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel19/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
556;;764;765;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel20/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
557;;765;766;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel21/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
558;;766;767;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel22/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
559;;767;768;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel23/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
560;;768;769;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel24/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
561;;769;770;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel25/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
562;;770;771;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel26/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
563;;771;772;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel27/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
564;;772;773;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel28/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
565;;773;774;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel29/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
566;;774;775;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel30/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
567;;775;776;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel31/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
568;;776;777;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel0/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
569;;777;778;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel1/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
570;;778;779;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel2/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
571;;779;780;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel3/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
572;;780;781;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel4/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
573;;781;782;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel5/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
574;;782;783;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel6/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
575;;783;784;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel7/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
576;;784;785;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel8/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
577;;785;786;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel9/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
578;;786;787;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel10/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
579;;787;788;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel11/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
580;;788;789;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel12/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
581;;789;790;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel13/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
582;;790;791;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel14/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
583;;791;792;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel15/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
584;;792;793;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel16/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
585;;793;794;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel17/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
586;;794;795;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel18/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
587;;795;796;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel19/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
588;;796;797;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel20/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
589;;797;798;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel21/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
590;;798;799;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel22/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
591;;799;800;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel23/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
592;;800;801;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel24/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
593;;801;802;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel25/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
594;;802;803;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel26/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
595;;803;804;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel27/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
596;;804;805;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel28/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
597;;805;806;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel29/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
598;;806;807;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel30/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
599;;807;808;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel31/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
600;;808;809;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel0/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
601;;809;810;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel1/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
602;;810;811;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel2/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
603;;811;812;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel3/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
604;;812;813;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel4/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
605;;813;814;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel5/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
606;;814;815;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel6/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
607;;815;816;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel7/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
608;;816;817;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel8/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
609;;817;818;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel9/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
610;;818;819;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel10/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
611;;819;820;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel11/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
612;;820;821;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel12/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
613;;821;822;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel13/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
614;;822;823;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel14/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
615;;823;824;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel15/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
616;;824;825;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel16/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
617;;825;826;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel17/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
618;;826;827;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel18/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
619;;827;828;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel19/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
620;;828;829;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel20/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
621;;829;830;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel21/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
622;;830;831;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel22/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
623;;831;832;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel23/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
624;;832;833;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel24/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
625;;833;834;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel25/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
626;;834;835;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel26/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
627;;835;836;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel27/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
628;;836;837;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel28/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
629;;837;838;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel29/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
630;;838;839;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel30/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
631;;839;840;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel31/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
632;;840;841;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel0/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
633;;841;842;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel1/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
634;;842;843;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel2/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
635;;843;844;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel3/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
636;;844;845;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel4/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
637;;845;846;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel5/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
638;;846;847;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel6/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
639;;847;848;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel7/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
640;;848;849;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel8/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
641;;849;850;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel9/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
642;;850;851;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel10/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
643;;851;852;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel11/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
644;;852;853;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel12/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
645;;853;854;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel13/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
646;;854;855;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel14/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
647;;855;856;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel15/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
648;;856;857;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel16/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
649;;857;858;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel17/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
650;;858;859;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel18/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
651;;859;860;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel19/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
652;;860;861;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel20/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
653;;861;862;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel21/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
654;;862;863;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel22/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
655;;863;864;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel23/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
656;;864;865;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel24/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
657;;865;866;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel25/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
658;;866;867;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel26/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
659;;867;868;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel27/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
660;;868;869;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel28/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
661;;869;870;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel29/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
662;;870;871;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel30/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
663;;871;872;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Channels/Channel31/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
664;;872;884;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Thresholds/FPGA-Analog-Compare/HG;HG;12;0;4095;;;4095;High Gain threshold to push DAQ from ADC values (12-bits [0-4095]);MSb=884, LSb=872
665;;884;896;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Thresholds/FPGA-Analog-Compare/LG;LG;12;0;4095;;;4095;Low Gain threshold to push DAQ from ADC values (12-bits [0-4095]);MSb=896, LSb=884
